datum;uitspoeling;afstroming;verhouding
2010-11-05;4699.84510141872;19835.3867165438;63.3488372093023
2010-11-06;9164.61222608247;2517.66483887144;84.4772727272727
2010-11-07;8740.01220454679;0;100
2010-11-08;7412.48335125092;1402.91096158418;87.3409090909091
2010-11-09;7330.0406481611;11.8418466337647;98.4318181818182
2010-11-10;6627.65015765217;1949.69131886004;89.3409090909091
2010-11-11;6441.34789805606;11627.0484464176;68.1818181818182
2010-11-12;8473.172557221;6132.76744600997;72.3409090909091
2010-11-13;8593.38807497095;10430.8110307484;68.75
2010-11-14;9498.58445255278;2959.97055911511;78.5454545454545
2010-11-15;9173.40521931811;0;100
2010-11-16;7766.52037119989;0;100
2010-11-17;6700.82393513003;0;100
2010-11-18;6109.02807148865;0;100
2010-11-19;5492.05943578087;0;100
2010-11-20;5006.85472282883;0;100
2010-11-21;4523.22113342015;0;100
2010-11-22;4063.26672964772;0;100
2010-11-23;3729.82275817099;0;100
2010-11-24;3762.86789422738;0;100
2010-11-25;3607.91768611556;330.964376709053;96.7045454545455
2010-11-26;3742.28735729562;2.9768072281943;99.2727272727273
2010-11-27;3494.49651363972;24.2529018015635;97.7045454545455
2010-11-28;3648.42048321426;0;100
2010-11-29;3307.8977115073;106.153400259333;96.7906976744186
2010-11-30;3643.36991407981;0;100
2010-12-01;3366.60790574788;132.52093729344;97.0232558139535
2010-12-02;3392.74245119712;65.264758312351;97.3953488372093
2010-12-03;3495.31012179518;110.00650308706;98.2790697674419
2010-12-04;3287.43120836078;4652.89532157857;86.7441860465116
2010-12-05;5981.72279862086;112.825378932969;97.7272727272727
2010-12-06;5439.8725026348;0;100
2010-12-07;4710.56654359535;0;100
2010-12-08;4174.59131701697;390.396970659227;96.0227272727273
2010-12-09;4157.42913323371;751.462895347467;91.5454545454545
2010-12-10;4480.05527568065;1.20379934708018;99.6136363636364
2010-12-11;4062.94813687162;6.52282299042236;98.8409090909091
2010-12-12;3928.33126156751;0;100
2010-12-13;3554.89901235941;195.135976354929;97.2558139534884
2010-12-14;3473.94190905704;589.440637700081;94
2010-12-15;3749.51152874684;107.506355289626;98.3181818181818
2010-12-16;3643.21058109448;12330.0240893392;76.0930232558139
2010-12-17;7348.99526529135;4607.5364611722;78.6590909090909
2010-12-18;7517.0285728554;6713.40684939425;74.5681818181818
2010-12-19;7867.97390013576;1.20379934708018;99.6136363636364
2010-12-20;6854.11025446566;0;100
2010-12-21;5993.93188341692;0;100
2010-12-22;5322.38285596503;0;100
2010-12-23;4902.68074276236;0;100
2010-12-24;4465.10424153227;0;100
2010-12-25;4077.41587170032;4.93333769633657;98.9767441860465
2010-12-26;3861.32364076565;7.42662901510579;98.6976744186046
2010-12-27;3676.69759238717;0;100
2010-12-28;3424.37890106413;6.10987849877694;98.8604651162791
2010-12-29;3371.37505681916;0;100
2010-12-30;3228.68024592408;6.25535179636687;98.8095238095238
2010-12-31;3162.45927939758;3.1185599533464;99.2380952380952
2011-01-01;3060.64426635352;105.028074713178;96.8333333333333
2011-01-02;3192.52463782201;0;100
2011-01-03;2946.69850213404;0;100
2011-01-04;2831.28175046603;0;100
2011-01-05;2661.1665310144;897.797354580714;93.6428571428571
2011-01-06;3434.61023169822;7066.82386535392;82.6046511627907
2011-01-07;6851.91682632746;4487.67861814155;79.9772727272727
2011-01-08;7221.18821401416;100.602158409934;97
2011-01-09;6473.82167765692;0;100
2011-01-10;5529.21340165994;641.737321376342;93.7045454545455
2011-01-11;5323.00978812148;312.070955955866;94.8181818181818
2011-01-12;5144.9859868431;28702.732205224;64.7727272727273
2011-01-13;10869.6450039136;5949.09093065054;75.2272727272727
2011-01-14;10735.6519404351;9622.70105368893;70
2011-01-15;11173.7940699776;2.9768072281943;99.2954545454545
2011-01-16;9477.36094339988;0;100
2011-01-17;8076.34972551507;2415.9381824018;85.1363636363636
2011-01-18;8240.36602856981;1160.64344465861;88.1590909090909
2011-01-19;7832.9116999223;2004.29541025543;83.8636363636364
2011-01-20;7539.7618302187;0;100
2011-01-21;6513.44387959149;0;100
2011-01-22;6005.65476631411;5.62246206366247;98.9069767441861
2011-01-23;5563.53310765838;10.3029977934101;98.4883720930233
2011-01-24;5212.28002596039;2240.40153081581;88.0232558139535
2011-01-25;5902.23159624655;1.20379934708018;99.6136363636364
2011-01-26;5327.04460895426;0;100
2011-01-27;4860.66235693852;0;100
2011-01-28;4351.62016275566;0;100
2011-01-29;3905.84688451828;0;100
2011-01-30;3523.0126915203;0;100
2011-01-31;3286.39823861156;0;100
2011-02-01;3105.70786521477;0;100
2011-02-02;3120.6734648531;40.1033826522459;97.2790697674419
2011-02-03;3824.88715436396;0;100
2011-02-04;3572.76586638838;0;100
2011-02-05;3292.79387275245;0;100
2011-02-06;3037.37027595186;0;100
2011-02-07;2845.27567595327;0;100
2011-02-08;2624.12122985815;0;100
2011-02-09;2452.18061868276;0;100
2011-02-10;2296.58607987695;1880.56669617155;90.5853658536585
2011-02-11;5124.51740159073;7500.52008378427;78.9090909090909
2011-02-12;7391.96992803605;1741.01719237613;86.25
2011-02-13;7173.17948299506;0;100
2011-02-14;6073.64333628606;260.408849646279;96.2954545454545
2011-02-15;5655.9455895646;189.459129018374;96
2011-02-16;5375.24760114549;0;100
2011-02-17;4683.27645346231;0;100
2011-02-18;4054.63038159155;0;100
2011-02-19;3741.49552971225;0;100
2011-02-20;3385.06750083108;0;100
2011-02-21;3138.42255718743;0;100
2011-02-22;2794.62847280499;0;100
2011-02-23;2537.05358874338;39.1663403625375;98.0238095238095
2011-02-24;3658.56458489193;0;100
2011-02-25;3472.92505702367;2.52820938804836;99.3095238095238
2011-02-26;3231.12750044686;2380.02285171733;90.4047619047619
2011-02-27;4510.46933343719;16404.7282236628;69.8636363636364
2011-02-28;9268.17465613718;0;100
2011-03-01;7774.28639285014;0;100
2011-03-02;6594.37075710176;0;100
2011-03-03;5551.54779002818;0;100
2011-03-04;4678.04746063268;0;100
2011-03-05;4003.91722558996;0;100
2011-03-06;3601.71717730155;0;100
2011-03-07;3052.55827289837;0;100
2011-03-08;2712.43759938064;0;100
2011-03-09;2404.27452545609;0;100
2011-03-10;2250.38234106118;0;100
2011-03-11;2214.23908451999;0;100
2011-03-12;1985.55324781436;0;100
2011-03-13;1882.46117155494;0;100
2011-03-14;1874.21915274593;0;100
2011-03-15;1833.81009026351;0;100
2011-03-16;1683.77979561726;0;100
2011-03-17;1575.44006539507;0;100
2011-03-18;1563.99715281969;0;100
2011-03-19;2397.07491896517;0;100
2011-03-20;1998.21649005846;0;100
2011-03-21;1765.1348854944;0;100
2011-03-22;1594.96339665643;0;100
2011-03-23;1431.12640893762;0;100
2011-03-24;1363.86165756162;0;100
2011-03-25;1281.87932376065;0;100
2011-03-26;1216.11533546969;0;100
2011-03-27;1198.59832210451;0;100
2011-03-28;1129.73188454381;0;100
2011-03-29;1107.71027962972;0;100
2011-03-30;1049.40768478999;0;100
2011-03-31;1069.55535370636;0;100
2011-04-01;1753.59768518693;0;100
2011-04-02;1528.11414254204;0;100
2011-04-03;1332.11167064482;0;100
2011-04-04;1243.6425593289;0;100
2011-04-05;1088.06072477544;0;100
2011-04-06;1103.30329959294;0;100
2011-04-07;1026.47326032746;0;100
2011-04-08;971.262111532045;0;100
2011-04-09;944.338448605379;0;100
2011-04-10;894.663087332748;0;100
2011-04-11;879.133398341721;0;100
2011-04-12;874.792762533279;0;100
2011-04-13;857.633068580605;0;100
2011-04-14;823.589051746948;0;100
2011-04-15;807.178155743047;0;100
2011-04-16;781.27663274432;0;100
2011-04-17;784.710185537392;0;100
2011-04-18;765.833187586317;0;100
2011-04-19;737.675251869288;0;100
2011-04-20;706.426965237185;0;100
2011-04-21;674.279563336054;0;100
2011-04-22;646.282950382278;0;100
2011-04-23;621.651208495148;0;100
2011-04-24;599.920893016761;0;100
2011-04-25;586.924506283834;0;100
2011-04-26;580.627908375523;0;100
2011-04-27;577.852209604851;0;100
2011-04-28;577.484900380952;0;100
2011-04-29;586.835865845587;0;100
2011-04-30;588.22681266923;0;100
2011-05-01;577.648586804858;0;100
2011-05-02;568.892389404189;0;100
2011-05-03;566.080101897559;0;100
2011-05-04;563.369403612895;0;100
2011-05-05;561.731510105364;0;100
2011-05-06;560.193248726136;0;100
2011-05-07;558.984701484452;0;100
2011-05-08;557.769280803296;0;100
2011-05-09;556.990664977565;0;100
2011-05-10;556.777893345028;0;100
2011-05-11;557.365026047565;0;100
2011-05-12;571.098909238832;0;100
2011-05-13;560.865284811751;0;100
2011-05-14;556.313627541047;0;100
2011-05-15;556.258873511844;0;100
2011-05-16;558.938070322645;0;100
2011-05-17;572.077080269903;0;100
2011-05-18;587.509386727659;0;100
2011-05-19;595.675485281423;0;100
2011-05-20;589.48863530999;0;100
2011-05-21;582.358599902994;0;100
2011-05-22;573.493115747947;0;100
2011-05-23;571.289227718126;0;100
2011-05-24;565.645514972515;0;100
2011-05-25;555.743207875894;0;100
2011-05-26;555.48790365655;0;100
2011-05-27;557.800704564219;0;100
2011-05-28;576.122075374596;0;100
2011-05-29;573.400198246221;0;100
2011-05-30;572.97163198998;0;100
2011-05-31;573.486132541626;0;100
2011-06-01;572.043837466197;0;100
2011-06-02;566.433303385651;0;100
2011-06-03;555.100152366516;0;100
2011-06-04;554.814447561557;0;100
2011-06-05;554.553698488881;0;100
2011-06-06;554.604938486576;0;100
2011-06-07;571.324624832637;0;100
2011-06-08;926.873402804149;0;100
2011-06-09;652.739515065514;0;100
2011-06-10;590.711311467512;0;100
2011-06-11;926.266649574215;0;100
2011-06-12;1089.03775017691;0;100
2011-06-13;709.858059598734;0;100
2011-06-14;670.271083282125;0;100
2011-06-15;600.141812004862;0;100
2011-06-16;2098.69007933813;0;100
2011-06-17;3159.29391095842;0;100
2011-06-18;4010.21743880874;0;100
2011-06-19;4287.73597591686;0;100
2011-06-20;3523.12675226597;0;100
2011-06-21;2864.03503248316;0;100
2011-06-22;1953.24889489698;0;100
2011-06-23;2350.28906523972;0;100
2011-06-24;1780.88531449937;0;100
2011-06-25;1648.05301521175;0;100
2011-06-26;2213.29556824876;0;100
2011-06-27;1348.56382352899;0;100
2011-06-28;796.380318321701;0;100
2011-06-29;4519.62510610774;0;100
2011-06-30;3151.99688943612;0;100
2011-07-01;2031.81575574764;0;100
2011-07-02;1272.46636130146;0;100
2011-07-03;962.359615417797;0;100
2011-07-04;764.613512024908;0;100
2011-07-05;691.136578778466;0;100
2011-07-06;662.065314785346;0;100
2011-07-07;659.894708780866;0;100
2011-07-08;660.188426620015;0;100
2011-07-09;646.423441311388;0;100
2011-07-10;637.062910245802;0;100
2011-07-11;625.147608149159;0;100
2011-07-12;609.174554548069;0;100
2011-07-13;5442.21348469863;0;100
2011-07-14;8176.85147000395;449.149235566912;98.65
2011-07-15;13357.8241212473;0;100
2011-07-16;9908.7013079333;0;100
2011-07-17;11760.4224369638;426.277466806807;95.9767441860465
2011-07-18;12208.0671014239;550.566701753042;97.1860465116279
2011-07-19;10817.9970421206;0;100
2011-07-20;8105.57302225869;4578.96016705582;90.8372093023256
2011-07-21;8619.76433971274;1865.14730519542;96.1590909090909
2011-07-22;7492.0261534084;0;100
2011-07-23;5792.7115648058;6019.6522546829;85.6818181818182
2011-07-24;8849.55013615349;5052.42851817123;83.2727272727273
2011-07-25;10214.0235587716;0;100
2011-07-26;8509.01011832341;0;100
2011-07-27;7026.90642154534;0;100
2011-07-28;5560.76908874355;0;100
2011-07-29;4281.79039469502;0;100
2011-07-30;3639.0062488244;0;100
2011-07-31;3252.75585543353;0;100
2011-08-01;2731.71959918477;0;100
2011-08-02;1997.14035318371;0;100
2011-08-03;1708.63940619855;0;100
2011-08-04;1643.185276405;0;100
2011-08-05;1769.23002564721;0;100
2011-08-06;1536.8259402031;0;100
2011-08-07;4913.0182833006;12.5362415329545;98.3720930232558
2011-08-08;5244.43310646395;47.3020042560464;97.2272727272727
2011-08-09;5385.59281525395;0;100
2011-08-10;4227.80483666101;0;100
2011-08-11;3737.08175980949;26.6774268690644;97.5714285714286
2011-08-12;4098.41243994648;0;100
2011-08-13;3499.52732897064;106.716434283852;96.3571428571429
2011-08-14;4908.44651622302;0;100
2011-08-15;3731.24167810388;0;100
2011-08-16;2514.83073089794;0;100
2011-08-17;1954.0281461514;0;100
2011-08-18;2080.60621613915;0;100
2011-08-19;2929.63617210485;0;100
2011-08-20;2124.7876878231;0;100
2011-08-21;1755.02300082707;0;100
2011-08-22;1558.97259879078;0;100
2011-08-23;1608.53091180181;0;100
2011-08-24;2761.54991455243;0;100
2011-08-25;3713.74236711317;565.989867137339;98.2325581395349
2011-08-26;3478.27684074294;0;100
2011-08-27;3007.95256800227;3521.85675308295;92.3488372093023
2011-08-28;5243.56650555046;4597.01000029264;89.6976744186046
2011-08-29;8060.91548218333;94.4064154326311;96.3863636363636
2011-08-30;7134.54474279008;180.885676545899;95.25
2011-08-31;6507.34074231803;0;100
2011-09-01;5311.37574453547;0;100
2011-09-02;4161.42314454029;0;100
2011-09-03;3152.46003223818;0;100
2011-09-04;3760.04601858865;0;100
2011-09-05;3522.87930511513;96.4901518658329;99.2093023255814
2011-09-06;3568.5759250376;7677.93440278165;82.3023255813954
2011-09-07;7987.68140528841;3153.40386020677;84.25
2011-09-08;8426.82291291172;1595.68482854743;86.0454545454545
2011-09-09;8083.96244243153;0;100
2011-09-10;6710.593448878;0;100
2011-09-11;5853.24840213199;7.27922376645835;98.7727272727273
2011-09-12;5480.20478044007;0;100
2011-09-13;4767.3934307682;0;100
2011-09-14;4122.12442484797;0;100
2011-09-15;3450.21451294118;0;100
2011-09-16;2750.53528690456;0;100
2011-09-17;2391.4566179076;0;100
2011-09-18;3179.08520092303;3076.44721883153;93.8372093023256
2011-09-19;4443.47253391579;0;100
2011-09-20;3496.21348269144;0;100
2011-09-21;2989.23896822866;0;100
2011-09-22;2750.47340651786;0;100
2011-09-23;2322.2800943177;0;100
2011-09-24;2021.00019978009;0;100
2011-09-25;1786.70561338647;0;100
2011-09-26;1601.89500830411;0;100
2011-09-27;1518.87637056752;0;100
2011-09-28;1492.29427431748;0;100
2011-09-29;1388.93216774096;0;100
2011-09-30;1294.21749492036;0;100
2011-10-01;1209.7351803271;0;100
2011-10-02;1140.88352293303;0;100
2011-10-03;1076.08680048252;0;100
2011-10-04;1067.04017897256;0;100
2011-10-05;1041.80397485939;0;100
2011-10-06;1208.12572935489;0;100
2011-10-07;2158.66452240482;0;100
2011-10-08;3877.26001393784;0;100
2011-10-09;3886.69785083838;0;100
2011-10-10;4798.83264013042;0;100
2011-10-11;3961.35224510266;925.967280493507;93.3023255813954
2011-10-12;6655.47989781287;2031.61587570584;92.4418604651163
2011-10-13;7736.10622325272;0;100
2011-10-14;6218.49693166391;0;100
2011-10-15;5089.42725426379;0;100
2011-10-16;4140.63382564222;0;100
2011-10-17;3395.85429230627;0;100
2011-10-18;4040.48663030045;0;100
2011-10-19;3724.09146588444;3628.34773662432;85.6190476190476
2011-10-20;6080.09561146723;464.517710824502;93.1363636363636
2011-10-21;5799.6116974631;0;100
2011-10-22;4767.45440465747;0;100
2011-10-23;4197.73305424471;0;100
2011-10-24;3583.17672459246;0;100
2011-10-25;3086.084193723;48.4705983277752;97.0238095238095
2011-10-26;4268.66866063274;0;100
2011-10-27;3812.26035332901;0;100
2011-10-28;3317.17318971232;0;100
2011-10-29;3087.07792691989;0;100
2011-10-30;2952.56688621893;0;100
2011-10-31;2800.17410259295;0;100
2011-11-01;2498.72641574838;63.4808234302421;96.7619047619048
2011-11-02;3432.27076359127;0;100
2011-11-03;3100.66023669284;0;100
2011-11-04;2891.31995195977;0;100
2011-11-05;2554.59062067273;0;100
2011-11-06;2318.95043101373;0;100
2011-11-07;2256.46115774331;0;100
2011-11-08;2195.40863092205;0;100
2011-11-09;2061.58817998069;0;100
2011-11-10;1974.74669248101;0;100
2011-11-11;1901.51574080506;0;100
2011-11-12;1843.39669792071;0;100
2011-11-13;1754.99501822292;0;100
2011-11-14;1719.58335703649;0;100
2011-11-15;1671.74549589392;0;100
2011-11-16;1629.6145754434;0;100
2011-11-17;1584.12730266265;0;100
2011-11-18;1592.32211506841;0;100
2011-11-19;1567.31726768684;0;100
2011-11-20;1569.06393943033;0;100
2011-11-21;1617.74945684789;0;100
2011-11-22;1632.51038101956;0;100
2011-11-23;1719.20783247536;0;100
2011-11-24;1625.4389517373;0;100
2011-11-25;1579.39012790185;0;100
2011-11-26;1760.07410507811;0;100
2011-11-27;1674.79841415714;0;100
2011-11-28;1840.38115123702;0;100
2011-11-29;1795.61545443262;0;100
2011-11-30;1797.75632158377;0;100
2011-12-01;1816.11838775945;2136.84300407996;91.1794871794872
2011-12-02;7030.21151691582;1344.83938657033;91.7209302325581
2011-12-03;7236.49959046308;207.937979692598;95.8604651162791
2011-12-04;6407.69386318658;2479.8340133032;88.1627906976744
2011-12-05;6713.83226384732;470.964353662949;93.3720930232558
2011-12-06;6146.69911341739;5624.33379433617;81.9069767441861
2011-12-07;8154.77755644304;1073.30203847693;89.0454545454545
2011-12-08;7473.52952147722;6078.3229788103;78.0681818181818
2011-12-09;8326.17954316765;381.602857867219;94.5909090909091
2011-12-10;7601.33356876363;177.644548900242;97
2011-12-11;6598.3778180331;1516.88744602952;89.5454545454545
2011-12-12;6446.64983680108;7681.23116063858;77.3181818181818
2011-12-13;7674.66676455529;9458.57701328;75.9772727272727
2011-12-14;9421.64243550383;834.416488879465;91.6818181818182
2011-12-15;8398.87789882318;14372.9171864825;71.8409090909091
2011-12-16;10727.0889562783;3647.38661410452;78.9318181818182
2011-12-17;10239.0713065411;10356.9326952061;71.2045454545455
2011-12-18;11025.9757311369;4516.64027235082;79.9090909090909
2011-12-19;10489.0947054203;10991.3063483915;69.7954545454545
2011-12-20;11144.5134389701;77.6653763551532;98.5909090909091
2011-12-21;9762.29548483994;1195.66207298101;90.9090909090909
2011-12-22;9103.4083004988;516.38033958626;92.9772727272727
2011-12-23;8333.70027881846;7116.26347649657;73.75
2011-12-24;9164.03682451064;0;100
2011-12-25;8055.9809062644;0;100
2011-12-26;6972.62374268844;0;100
2011-12-27;6304.87404772716;0;100
2011-12-28;5682.68717167143;0;100
2011-12-29;5185.9529793713;1449.25336104996;90
2011-12-30;6501.38014656318;3408.46447213114;81.9090909090909
2011-12-31;7058.93529509238;652.343189386516;92.4090909090909
2012-01-01;6661.57559141481;21606.6769555595;64.2045454545455
2012-01-02;10482.3869636067;2959.25491329144;80.25
2012-01-03;9616.12801555471;10741.4154112299;69.4090909090909
2012-01-04;10680.7589106735;8652.16170013269;69.9318181818182
2012-01-05;10813.6183653193;2725.91114974707;85.6590909090909
2012-01-06;10183.0013539354;849.351668628853;90.8863636363636
2012-01-07;9217.72674336868;0;100
2012-01-08;8005.06159621483;20.5914568850846;99.1590909090909
2012-01-09;7135.84917119438;0;100
2012-01-10;6473.16139443276;0;100
2012-01-11;5779.65499846374;0.0246050987476591;100
2012-01-12;5360.91308137746;59.073490943079;97.1860465116279
2012-01-13;5291.06142976174;0;100
2012-01-14;4754.68801435338;0;100
2012-01-15;4312.13434758992;0;100
2012-01-16;3942.04355703393;0;100
2012-01-17;3626.39174397364;0;100
2012-01-18;3330.91843772544;2168.2915792147;90.3023255813954
2012-01-19;5388.1195956727;1120.21187163902;90.7954545454545
2012-01-20;5736.95988094584;3078.22570865426;83.8181818181818
2012-01-21;6923.74246461228;46.0513895395659;99.1818181818182
2012-01-22;6405.46397779187;1580.58704722555;86.5909090909091
2012-01-23;6345.66449723647;331.495959729547;95.2954545454545
2012-01-24;5813.03764286903;79.4383842362672;98.3409090909091
2012-01-25;5184.03937942537;10.0688387526507;98.5
2012-01-26;4847.35779436365;1908.64893845722;85.9069767441861
2012-01-27;5421.16899445635;0;100
2012-01-28;4734.34216729241;0;100
2012-01-29;4313.25286160933;5.63462357540672;98.8837209302326
2012-01-30;4128.18233188288;1.23179468073321;99.6046511627907
2012-01-31;3843.79861468655;0;100
2012-02-01;3485.06558170601;0;100
2012-02-02;3162.58144715406;0;100
2012-02-03;2972.82159576507;99.0895062443193;97.1666666666667
2012-02-04;3452.98178862916;0;100
2012-02-05;3252.7368690658;0;100
2012-02-06;2991.48199615426;0;100
2012-02-07;2726.90901982666;0;100
2012-02-08;2594.17087683947;0;100
2012-02-09;2471.51668410077;0;100
2012-02-10;2398.0235158563;0;100
2012-02-11;2250.4922808125;0;100
2012-02-12;2180.32528953191;0;100
2012-02-13;2516.69346052327;10.0287327623261;98.5121951219512
2012-02-14;2853.42670692972;63.441382016607;96.6585365853659
2012-02-15;3233.12130767844;329.78614089215;95.9523809523809
2012-02-16;3358.76554660237;101.747130256323;97.2093023255814
2012-02-17;3286.60338143536;0;100
2012-02-18;2930.84859134452;1251.9262929641;92.8809523809524
2012-02-19;4078.2999710216;0;100
2012-02-20;3614.33194539617;0;100
2012-02-21;3149.76316744784;0;100
2012-02-22;2739.67762054728;0;100
2012-02-23;3073.65326218345;0;100
2012-02-24;2712.10477595985;0;100
2012-02-25;2535.87705597246;0;100
2012-02-26;2211.21636243312;0;100
2012-02-27;2085.26671089725;0;100
2012-02-28;2146.58054723226;0;100
2012-02-29;2158.48184844463;0;100
2012-03-01;2055.91102274611;0;100
2012-03-02;1967.09855978955;0;100
2012-03-03;1834.17737626542;0;100
2012-03-04;1772.15066152255;55.591780235887;96.7179487179487
2012-03-05;3145.25299333671;0;100
2012-03-06;3026.91478968499;0;100
2012-03-07;2572.77568501485;3004.13938949748;90.9512195121951
2012-03-08;5625.85423820466;0;100
2012-03-09;4576.34947852008;0;100
2012-03-10;4091.54653235205;0;100
2012-03-11;3551.38599340997;0;100
2012-03-12;2810.09918099238;0;100
2012-03-13;2372.04986511917;0;100
2012-03-14;2237.07078521643;0;100
2012-03-15;2126.55099808277;0;100
2012-03-16;1842.43817061327;0;100
2012-03-17;1748.98548705342;0;100
2012-03-18;1708.39221417115;0;100
2012-03-19;1756.93410281889;0;100
2012-03-20;1597.95067778342;0;100
2012-03-21;1435.73400104846;0;100
2012-03-22;1354.71267800385;0;100
2012-03-23;1269.25947557434;0;100
2012-03-24;1185.08490761928;0;100
2012-03-25;1144.01167249689;0;100
2012-03-26;1083.57903504022;0;100
2012-03-27;1036.77708730182;0;100
2012-03-28;1025.41114187116;0;100
2012-03-29;988.709988555725;0;100
2012-03-30;996.647009138522;0;100
2012-03-31;990.631906193077;0;100
2012-04-01;975.426814037912;0;100
2012-04-02;950.185787923895;0;100
2012-04-03;928.675730476239;0;100
2012-04-04;914.401820515482;0;100
2012-04-05;921.556461245187;0;100
2012-04-06;903.67208809155;0;100
2012-04-07;917.852708663596;0;100
2012-04-08;905.267079702134;0;100
2012-04-09;1127.52407655303;0;100
2012-04-10;2610.04952958614;0;100
2012-04-11;2151.6741376615;0;100
2012-04-12;1627.17586993673;0;100
2012-04-13;1391.26920527741;0;100
2012-04-14;2003.15698964553;0;100
2012-04-15;1759.62827211265;0;100
2012-04-16;1332.7203876547;0;100
2012-04-17;988.499753657291;0;100
2012-04-18;1218.04214479141;0;100
2012-04-19;1369.49584571561;0;100
2012-04-20;1257.90394296642;0;100
2012-04-21;1720.3196179264;0;100
2012-04-22;1623.42124830377;0;100
2012-04-23;2065.65954121655;0;100
2012-04-24;1909.88351584091;0;100
2012-04-25;1654.64960221656;0;100
2012-04-26;1661.16205865255;0;100
2012-04-27;1693.12738006859;0;100
2012-04-28;3050.47167594105;0;100
2012-04-29;2760.08807020419;0;100
2012-04-30;2244.29754472299;0;100
2012-05-01;2504.05221788694;0;100
2012-05-02;2121.41414512751;0;100
2012-05-03;1625.70910607421;0;100
2012-05-04;1478.24334651759;0;100
2012-05-05;1502.23864882973;0;100
2012-05-06;1384.63355431829;0;100
2012-05-07;1102.35810820027;0;100
2012-05-08;1065.95957583982;0;100
2012-05-09;3967.75728320445;0;100
2012-05-10;4258.72198731628;0;100
2012-05-11;3728.93950010056;0;100
2012-05-12;2872.7066858905;0;100
2012-05-13;2001.19931348971;0;100
2012-05-14;1392.07118125006;0;100
2012-05-15;2427.27303829005;0;100
2012-05-16;2823.46528054229;0;100
2012-05-17;2060.05283550574;0;100
2012-05-18;1566.60817483195;0;100
2012-05-19;1326.68716724157;0;100
2012-05-20;1677.35950893392;0;100
2012-05-21;1944.65680530043;0;100
2012-05-22;1387.9371658018;0;100
2012-05-23;1125.84974855085;0;100
2012-05-24;992.872211158535;0;100
2012-05-25;903.652720112065;0;100
2012-05-26;848.174847754018;0;100
2012-05-27;818.395520837131;0;100
2012-05-28;771.248161727194;0;100
2012-05-29;729.512422872001;0;100
2012-05-30;707.105962592838;0;100
2012-05-31;685.698263848711;0;100
2012-06-01;720.157781639303;0;100
2012-06-02;729.386713827726;0;100
2012-06-03;763.555331311157;0;100
2012-06-04;1141.62750091034;0;100
2012-06-05;2164.25527936027;0;100
2012-06-06;2209.11138945157;0;100
2012-06-07;3273.778423884;0;100
2012-06-08;2883.5209926241;0;100
2012-06-09;2149.1284313954;0;100
2012-06-10;1827.01401447797;0;100
2012-06-11;1309.56983729163;0;100
2012-06-12;3261.49765159655;0;100
2012-06-13;2576.160388503;0;100
2012-06-14;1598.6743990796;0;100
2012-06-15;1793.48856896924;0;100
2012-06-16;2793.68967561753;0;100
2012-06-17;1774.17838913384;0;100
2012-06-18;2508.93812211832;0;100
2012-06-19;2015.92132437703;0;100
2012-06-20;1291.9469003618;0;100
2012-06-21;948.646821973505;0;100
2012-06-22;2257.33701380264;0;100
2012-06-23;2870.8057554685;0;100
2012-06-24;3348.48204673821;0;100
2012-06-25;4151.25709731259;0;100
2012-06-26;3096.72889731464;0;100
2012-06-27;1705.62821099052;0;100
2012-06-28;1475.89286888968;0;100
2012-06-29;1158.6152352933;0;100
2012-06-30;985.684625572145;0;100
2012-07-01;921.601005441639;0;100
2012-07-02;872.406488466025;0;100
2012-07-03;832.831038634521;0;100
2012-07-04;801.379300408848;0;100
2012-07-05;769.244140488535;0;100
2012-07-06;738.163400862582;0;100
2012-07-07;729.972616090239;0;100
2012-07-08;733.270464420231;0;100
2012-07-09;2670.45208537472;0;100
2012-07-10;2136.22549497064;0;100
2012-07-11;4330.22033377516;0;100
2012-07-12;7356.27332969166;0;100
2012-07-13;6956.64435445267;282.737298907643;95.3023255813954
2012-07-14;7350.38086472407;1122.81627285911;94.4651162790698
2012-07-15;7901.42116793635;0;100
2012-07-16;6737.43266241111;9859.51361141986;86.9302325581395
2012-07-17;12545.7109765775;0;100
2012-07-18;10046.889923577;813.36885522024;94.5454545454545
2012-07-19;9549.68871005048;586.172674179239;93.0227272727273
2012-07-20;8458.33392713633;0;100
2012-07-21;6433.59018047748;0;100
2012-07-22;4966.43021854738;0;100
2012-07-23;3629.05811843628;0;100
2012-07-24;2610.24033799052;0;100
2012-07-25;1879.37879259488;0;100
2012-07-26;1557.31689459407;0;100
2012-07-27;1311.73533615822;0;100
2012-07-28;1373.18573328971;0;100
2012-07-29;1327.99024674598;0;100
2012-07-30;1334.54142139117;0;100
2012-07-31;1263.52083299162;0;100
2012-08-01;1380.1506516398;0;100
2012-08-02;2849.13776638808;0;100
2012-08-03;3001.65048511661;0;100
2012-08-04;2268.01235614212;0;100
2012-08-05;1660.48344281642;0;100
2012-08-06;3632.32414982567;140.188168443066;96.1190476190476
2012-08-07;8243.90654209526;0;100
2012-08-08;6985.97636565414;0;100
2012-08-09;5421.5949692197;0;100
2012-08-10;4125.82464357752;0;100
2012-08-11;2870.64535858081;0;100
2012-08-12;2220.9266961098;0;100
2012-08-13;1698.26768335357;0;100
2012-08-14;1526.56911864664;0;100
2012-08-15;3082.50517958221;0;100
2012-08-16;3622.06648898099;0;100
2012-08-17;2781.27265493124;0;100
2012-08-18;2064.71066718025;0;100
